"","ISO","year","meanHumid","meanHumid2","medHumid","medHumid2","meanPET","medPET","cubM_precip"
"483","CCK","1960",1.81980187388568,1.81980187388568,1.63532492193956,1.63532492193956,148.27260907491,153.079986572266,260535034.827961
"484","CCK","1970",1.71825093776765,1.71825093776765,1.73584870675965,1.73584870675965,147.376440048218,151.459480285645,254486023.425242
"485","CCK","1980",1.02739583028752,1.02739583028752,1.16392881450685,1.16392881450685,143.704449971517,148.737037658691,144238236.672871
"486","CCK","1985",0.839566155896078,0.839566155896078,0.599516017125916,0.599516017125916,144.790351231893,150.0927734375,120903549.898664
"487","CCK","1990",1.47310103037585,1.47310103037585,1.56285516981211,1.56285516981211,142.682554880778,148.488243103027,201128012.39376
"488","CCK","1995",1.37656060987718,1.37656060987718,1.39871814517541,1.39871814517541,147.040115356445,150.985702514648,207756762.072152
"489","CCK","2000",1.65098971043919,1.65098971043919,1.3649052466173,1.3649052466173,146.876182556152,151.637176513672,229321175.582872
"490","CCK","2005",1.36624990416489,1.36624990416489,1.21479097911916,1.21479097911916,146.441512425741,150.464668273926,194561302.127861
"491","CHE","1901",3.98297447708461,3.98297447708461,2.64583376637141,2.64583376637141,59.3523119945152,46.1284255981445,1755762449.78335
"492","CHE","1910",5.51596082643552,5.51596082643552,2.59729955653256,2.59729955653256,58.6608573829427,47.5405883789062,2047674465.6459
"493","CHE","1920",3.01793164135639,3.01793164135639,1.73751640683061,1.73751640683061,60.6210731665293,51.1735973358154,1453801032.14613
"494","CHE","1930",3.59120847626606,3.59120847626606,2.65703708657984,2.65703708657984,60.2712801531249,49.0312309265137,1830392658.21326
"495","CHE","1940",4.75799659246751,4.75799659246751,3.12233589930316,3.12233589930316,58.7877080463896,47.8106365203857,1915285621.94757
"496","CHE","1950",4.46078587339389,4.46078587339389,1.87208830345256,1.87208830345256,63.2246748325871,51.32741355896,1704645526.22587
"497","CHE","1960",4.95798943614485,4.95798943614485,3.55604330214999,3.55604330214999,54.4238875099257,45.9461441040039,1986956402.02361
"498","CHE","1970",4.75908335848916,4.75908335848916,2.89536868239713,2.89536868239713,59.1084012517742,43.7035427093506,1856673614.79531
"499","CHE","1980",3.9350435245956,3.9350435245956,3.00525147154568,3.00525147154568,57.9503132502238,46.3085155487061,1651200883.85427
"500","CHE","1985",3.9391335719312,3.9391335719312,2.3819852217597,2.3819852217597,63.3472748971453,52.3598594665527,1586408368.28494
"501","CHE","1990",4.04457257615332,4.04457257615332,2.32759161502423,2.32759161502423,65.6314850975485,57.8242816925049,1815643561.63529
"502","CHE","1995",5.09522105521674,5.09522105521674,2.75996834897452,2.75996834897452,61.8560251067666,50.5273036956787,1905112042.14879
"503","CHE","2000",3.80879218086061,3.80879218086061,2.61319272182869,2.61319272182869,64.8119328395993,52.1114063262939,1804226389.69245
"504","CHE","2005",3.27366174291038,3.27366174291038,1.85798385635331,1.85798385635331,64.4846513458327,54.6383666992188,1438479287.5677
"505","CHL","1901",2.13700207532207,2.13700207532207,0.483828284176417,0.483828284176417,91.8343735788021,91.8822631835938,21859929860.3162
"506","CHL","1910",2.08354162330363,2.08354162330363,0.425979540488855,0.425979540488855,89.904110900715,90.1916084289551,18881848916.3049
"507","CHL","1920",2.23149388832352,2.23149388832352,0.497917460299533,0.497917460299533,88.5147762852296,89.2307815551758,21505960993.8175
"508","CHL","1930",2.26799513483522,2.26799513483522,0.549111593290006,0.549111593290006,90.0167727241408,91.2242393493652,23058986057.6135
"509","CHL","1940",2.14043836883776,2.14043836883776,0.571348358540584,0.571348358540584,91.4661816534638,92.280101776123,23045523672.5476
"510","CHL","1950",2.20929243362589,2.20929243362589,0.523725459593115,0.523725459593115,90.7776128513569,90.9646530151367,21825167350.3691
"511","CHL","1960",2.00700447963098,2.00700447963098,0.505390811548429,0.505390811548429,94.4030148619312,94.0163307189941,21127845918.8067
"512","CHL","1970",2.00609075721649,2.00609075721649,0.458559049956207,0.458559049956207,91.2333156056612,90.796443939209,20241313832.0526
"513","CHL","1980",2.0880794759907,2.0880794759907,0.541846533359854,0.541846533359854,90.7045515258049,89.2437171936035,22507164707.3716
"514","CHL","1985",1.65494945259546,1.65494945259546,0.44158043673467,0.44158043673467,91.3684779326698,90.5532264709473,17971253189.6442
"515","CHL","1990",1.9752368796801,1.9752368796801,0.443294236584713,0.443294236584713,90.1262339086567,90.3393211364746,18551133968.7008
"516","CHL","1995",2.10894880225174,2.10894880225174,0.382765148643291,0.382765148643291,90.8646793366441,90.2006797790527,18504847568.4581
"517","CHL","2000",2.15576984567133,2.15576984567133,0.601722408928588,0.601722408928588,88.3378168958825,87.8662605285645,21261833134.0232
"518","CHL","2005",1.89783318572021,1.89783318572021,0.437197839733134,0.437197839733134,92.3579360104261,91.8617706298828,20775954978.1417
"519","CHN","1901",0.478537446376068,0.478537446376068,0.27819440541678,0.27819440541678,83.4772989947155,81.5715560913086,150263193806.443
"520","CHN","1910",0.512975357172272,0.512975357172272,0.306269593909275,0.306269593909275,83.0711200037502,79.1259880065918,159028114060.068
"521","CHN","1920",0.56828663138295,0.56828663138295,0.298381448043484,0.298381448043484,83.3796037320971,78.3024673461914,163724730386.218
"522","CHN","1930",0.527739913554581,0.527739913554581,0.311984672043942,0.311984672043942,83.2253151887502,79.5106887817383,159580044497.017
"523","CHN","1940",0.511309488192709,0.511309488192709,0.277038238517845,0.277038238517845,85.5166989433116,82.745361328125,153818864715.183
"524","CHN","1950",0.55587409107608,0.55587409107608,0.293936017521067,0.293936017521067,84.3187456490997,81.4218101501465,165631605375.208
"525","CHN","1960",0.51374237535555,0.51374237535555,0.25926312469225,0.25926312469225,83.176134713248,80.4990348815918,158616314531.854
"526","CHN","1970",0.552164901043524,0.552164901043524,0.28495498399612,0.28495498399612,81.8858586631047,79.3782958984375,169313382472.134
"527","CHN","1980",0.543609814041247,0.543609814041247,0.248100558811855,0.248100558811855,83.438907984941,79.5725440979004,164768376731.456
"528","CHN","1985",0.555965928550902,0.555965928550902,0.30226386920895,0.30226386920895,83.3166061296349,78.5760688781738,166008821766.261
"529","CHN","1990",0.611188243217678,0.611188243217678,0.345378745035265,0.345378745035265,86.1195672401907,82.3822822570801,178386990570.401
"530","CHN","1995",0.500843842748752,0.500843842748752,0.246515625670501,0.246515625670501,86.805822144188,83.4427833557129,161395488230.381
"531","CHN","2000",0.571967571940605,0.571967571940605,0.324260901726126,0.324260901726126,84.5680839867669,82.3853950500488,166423047379.232
"532","CHN","2005",0.529270941504624,0.529270941504624,0.284929622368436,0.284929622368436,86.0965770453143,83.8264045715332,163523304823.274
"533","CIV","1901",0.956326335471612,0.956326335471612,0.884406369125561,0.884406369125561,132.694570092928,134.003814697266,13559665134.7976
"534","CIV","1910",1.03867348569669,1.03867348569669,0.90327949018204,0.90327949018204,133.489110134897,134.853302001953,14690672434.5897
"535","CIV","1920",0.796102942422557,0.796102942422557,0.645178589506089,0.645178589506089,132.980737050374,134.357917785645,11413841265.6347
"536","CIV","1930",0.95179164691974,0.95179164691974,0.763183406026557,0.763183406026557,131.927495445524,133.267646789551,13409361055.4832
"537","CIV","1940",0.936435392569366,0.936435392569366,0.8095638045388,0.8095638045388,133.066756362007,134.304595947266,13306218437.5949
"538","CIV","1950",0.86351095649661,0.86351095649661,0.651493624404055,0.651493624404055,132.616452745029,133.924140930176,12270486862.7737
"539","CIV","1960",1.03822451957464,1.03822451957464,0.791709319861502,0.791709319861502,133.096502491406,134.465721130371,14667785019.6585
"540","CIV","1970",0.882834698469805,0.882834698469805,0.641652007034393,0.641652007034393,133.127177834511,133.525733947754,12541030301.3734
"541","CIV","1980",0.962630729536825,0.962630729536825,0.783647921612351,0.783647921612351,130.921636098907,131.182548522949,13444940981.4341
"542","CIV","1985",0.965828167557142,0.965828167557142,0.675595362761301,0.675595362761301,133.52767762116,136.17911529541,13277648629.2222
"543","CIV","1990",0.815813580898835,0.815813580898835,0.749295077985355,0.749295077985355,133.345276719048,133.138854980469,11667568829.8096
"544","CIV","1995",0.942337006793729,0.942337006793729,0.825927134983736,0.825927134983736,134.008745369457,135.480430603027,13481280966.9479
"545","CIV","2000",0.855074144926156,0.855074144926156,0.703327455569253,0.703327455569253,134.936070850917,136.032722473145,12220458688.4883
"546","CIV","2005",0.857614722085811,0.857614722085811,0.684001818174657,0.684001818174657,129.834175336929,130.970191955566,12046885201.1819
"547","CMR","1901",1.24242282327891,1.24242282327891,1.15565051057375,1.15565051057375,128.807604985359,126.740612030029,22477275404.1899
"548","CMR","1910",1.16382548010483,1.16382548010483,0.965106848678385,0.965106848678385,128.669040757367,126.429588317871,20905404434.8488
"549","CMR","1920",1.18042127381541,1.18042127381541,0.984729031945962,0.984729031945962,128.927717453394,126.841579437256,21209054591.8282
"550","CMR","1930",1.1323926330508,1.1323926330508,0.829600500665086,0.829600500665086,129.418734073639,127.492343902588,20611060155.3432
"551","CMR","1940",1.14626513618417,1.14626513618417,0.924672253348246,0.924672253348246,128.927717453394,126.841579437256,20672661153.2595
"552","CMR","1950",1.20682060258681,1.20682060258681,0.915354936732428,0.915354936732428,129.569715043418,127.594062805176,21992104289.6198
"553","CMR","1960",1.28949799479659,1.28949799479659,1.13424307346661,1.13424307346661,129.455732235542,127.227993011475,23488002103.2693
"554","CMR","1970",1.22412437151227,1.22412437151227,1.01103017537466,1.01103017537466,131.587756821233,129.530227661133,22025717154.687
"555","CMR","1980",1.24983430936245,1.24983430936245,0.998275234267054,0.998275234267054,127.629674622136,125.26346206665,22218009016.2516
"556","CMR","1985",1.24558839370437,1.24558839370437,1.19091501272041,1.19091501272041,123.935886692797,120.283279418945,22470768418.373
"557","CMR","1990",1.21855167990589,1.21855167990589,0.97087791235287,0.97087791235287,127.359682286906,123.055358886719,21635242329.6158
"558","CMR","1995",1.08598592414772,1.08598592414772,0.912318274936231,0.912318274936231,131.142153161204,130.861541748047,20056534330.4593
"559","CMR","2000",1.28353901312286,1.28353901312286,1.09768083324916,1.09768083324916,129.737753762139,126.698352813721,22910150159.9241
"560","CMR","2005",1.09456963426015,1.09456963426015,0.97765075540597,0.97765075540597,129.880767622565,128.214477539062,20034846146.3001
"561","COD","1901",1.00761696001084,1.00761696001084,1.13085079159925,1.13085079159925,128.227997791527,125.755073547363,97911297879.4551
"562","COD","1910",1.02684386923254,1.02684386923254,1.12774742431722,1.12774742431722,128.144747511296,125.641506195068,99235620676.2753
"563","COD","1920",0.992755774323377,0.992755774323377,1.05395366576806,1.05395366576806,128.212512119757,125.757026672363,96381860482.6647
"564","COD","1930",0.98177310048077,0.98177310048077,1.01538580794899,1.01538580794899,128.448460026572,125.782211303711,95957757971.8867
"565","COD","1940",1.03959616752181,1.03959616752181,1.0562818971762,1.0562818971762,127.905339133395,125.344371795654,101248695338.03
"566","COD","1950",1.06309137332402,1.06309137332402,1.08603517866548,1.08603517866548,129.00132528023,125.67769241333,103365748065.911
"567","COD","1960",1.12537715142182,1.12537715142182,1.15840094071728,1.15840094071728,124.693940642416,122.232227325439,105775133826.644
"568","COD","1970",1.04541864821079,1.04541864821079,1.05487681368703,1.05487681368703,128.860594277203,126.692687988281,101275213899.316
"569","COD","1980",1.00977212153868,1.00977212153868,1.04864291273436,1.04864291273436,127.89039378696,125.53617477417,98180353304.5575
"570","COD","1985",1.02782715597254,1.02782715597254,1.05773335907792,1.05773335907792,127.799910503631,126.483318328857,99342915515.6835
"571","COD","1990",1.02292963347948,1.02292963347948,1.03472244888584,1.03472244888584,131.676555562624,129.192657470703,101820338377.881
"572","COD","1995",0.901667415909583,0.901667415909583,0.878809618792113,0.878809618792113,129.623592509372,127.090045928955,89116693082.058
"573","COD","2000",0.976535051361028,0.976535051361028,1.06818957862178,1.06818957862178,129.033007194572,126.653285980225,94828047039.7395
"574","COD","2005",0.969290110576722,0.969290110576722,1.09639401526116,1.09639401526116,132.514596048824,129.662399291992,97124412861.0687
"575","COG","1901",1.03243915681099,1.03243915681099,1.10509079099732,1.10509079099732,119.851540457583,119.815288543701,14005215035.5845
"576","COG","1910",1.11138702646485,1.11138702646485,1.12541686432579,1.12541686432579,119.676302101999,119.68807220459,14886819865.6339
"577","COG","1920",1.06528255144106,1.06528255144106,1.00146691778911,1.00146691778911,119.976134198157,119.952304840088,14264557978.4373
"578","COG","1930",0.908310578155781,0.908310578155781,0.904993716633082,0.904993716633082,119.968104820368,119.952304840088,12426687325.5252
"579","COG","1940",1.05801353145637,1.05801353145637,1.07703572856663,1.07703572856663,120.019084638776,119.972038269043,14334811195.2692
"580","COG","1950",1.10396263575413,1.10396263575413,1.07165329335237,1.07165329335237,120.573462343362,120.175693511963,15007865630.4788
"581","COG","1960",1.17868979165404,1.17868979165404,1.21865823848155,1.21865823848155,120.390546168756,120.17699432373,15924033107.5167
"582","COG","1970",1.19701206899248,1.19701206899248,1.18192150957836,1.18192150957836,120.842134668193,119.844169616699,16256865617.8639
"583","COG","1980",1.19771584465441,1.19771584465441,1.16273456756591,1.16273456756591,118.779019335359,118.425148010254,16067090869.6555
"584","COG","1985",1.20687802500432,1.20687802500432,1.15677423393241,1.15677423393241,117.991037794574,118.066696166992,16001698082.7826
"585","COG","1990",1.19307428070079,1.19307428070079,1.10628848623716,1.10628848623716,120.4198164517,120.699012756348,16031618461.4778
"586","COG","1995",1.11082174501306,1.11082174501306,1.15036175283853,1.15036175283853,122.841716667199,123.232990264893,15292389977.9017
"587","COG","2000",1.16423022961821,1.16423022961821,1.17880421657826,1.17880421657826,119.43943867698,119.47388458252,15536282859.3544
"588","COG","2005",1.04323282171489,1.04323282171489,1.08504919917296,1.08504919917296,121.040195027623,121.269660949707,14288937540.035
"589","COK","1901",1.31326486650541,1.31326486650541,1.23776752095022,1.23776752095022,138.221528689067,144.978454589844,1832789210.39106
"590","COK","1910",1.35742086843675,1.35742086843675,1.28291652766713,1.28291652766713,137.851951599121,143.981674194336,1889293878.93007
"591","COK","1920",1.3536082571915,1.3536082571915,1.21258852359446,1.21258852359446,138.048199653625,145.086402893066,1888403592.80501
"592","COK","1930",1.37911698300276,1.37911698300276,1.26891635495567,1.26891635495567,137.802382469177,144.680442810059,1916130810.47181
"593","COK","1940",1.27892877435875,1.27892877435875,1.05166913116012,1.05166913116012,137.888211186727,145.487754821777,1794815000.8515
"594","COK","1950",1.10498772995082,1.10498772995082,1.01744387097536,1.01744387097536,138.225619951884,144.611747741699,1508517299.60444
"595","COK","1960",1.33928717063957,1.33928717063957,1.20915603853014,1.20915603853014,138.196834055583,144.516716003418,1878756282.62497
"596","COK","1970",1.38409538385816,1.38409538385816,1.27333870041281,1.27333870041281,138.647117296855,145.247383117676,1930846189.5167
"597","COK","1980",1.25471961965534,1.25471961965534,1.00222632704835,1.00222632704835,138.507698949178,145.254898071289,1737032032.06836
"598","COK","1985",1.47621105799021,1.47621105799021,1.35967989140617,1.35967989140617,138.48569170634,145.400947570801,2070931475.2975
"599","COK","1990",1.32451498080763,1.32451498080763,1.0067485131668,1.0067485131668,138.866296577454,144.933227539062,1874023546.64323
"600","COK","1995",1.33008931192096,1.33008931192096,1.169543545373,1.169543545373,138.766790517171,145.457466125488,1833859404.04292
"601","COK","2000",1.3081606422189,1.3081606422189,1.18734687316295,1.18734687316295,139.091480763753,145.818222045898,1814385308.69662
"602","COK","2005",1.31850918553303,1.31850918553303,1.22247555257339,1.22247555257339,138.535279337565,144.826568603516,1828578682.28758
"603","COL","1901",1.86840195825436,1.86840195825436,1.67742076010373,1.67742076010373,127.831270583307,125.89538192749,90097744659.4119
"604","COL","1910",1.99571166482623,1.99571166482623,1.7797961177976,1.7797961177976,127.811294260713,125.900585174561,96311784740.1724
"605","COL","1920",1.86126295008819,1.86126295008819,1.57361009110462,1.57361009110462,127.806245613754,125.892700195312,89458409763.295
"606","COL","1930",1.64703908709194,1.64703908709194,1.40651995116551,1.40651995116551,131.241522266283,129.272262573242,80986923541.2561
"607","COL","1940",1.56459796837103,1.56459796837103,1.40475846352954,1.40475846352954,136.199307543306,135.395568847656,81125082351.1612
"608","COL","1950",1.79871349774089,1.79871349774089,1.54386842307234,1.54386842307234,136.844523806752,132.442291259766,91244261966.771
"609","COL","1960",1.65586308790239,1.65586308790239,1.53162326377436,1.53162326377436,139.736295070845,139.831443786621,87943765794.3495
"610","COL","1970",1.89954932851536,1.89954932851536,1.70757672194032,1.70757672194032,130.730225895688,128.512557983398,94459543689.7046
"611","COL","1980",1.65120789947398,1.65120789947398,1.5038363388411,1.5038363388411,125.87689614214,124.208251953125,78209317002.7024
"612","COL","1985",1.60839442300379,1.60839442300379,1.4406583460896,1.4406583460896,124.295966862813,122.794750213623,75427012641.8903
"613","COL","1990",1.66500360249178,1.66500360249178,1.45911902056701,1.45911902056701,124.581559474526,123.229358673096,78324334042.8251
"614","COL","1995",1.87817790596713,1.87817790596713,1.77119570313368,1.77119570313368,128.33338225912,126.149036407471,91724320791.8375
"615","COL","2000",1.79689906216307,1.79689906216307,1.51932311875704,1.51932311875704,129.9180072673,128.326843261719,88332031332.4143
"616","COL","2005",2.06292676154651,2.06292676154651,1.92760744343767,1.92760744343767,127.079245734461,124.286304473877,99230587348.4044
"617","COM","1901",0.916469190688804,0.916469190688804,0.795238029505731,0.795238029505731,156.171035024855,155.718696594238,838405657.314241
"618","COM","1910",0.982511049027917,0.982511049027917,0.930657243507076,0.930657243507076,156.114930046929,155.685127258301,897375811.912099
"619","COM","1920",0.980653202194544,0.980653202194544,0.985098681972254,0.985098681972254,156.220391803318,155.39087677002,896571419.157815
"620","COM","1930",0.951405039055387,0.951405039055387,0.823143626750739,0.823143626750739,156.861482196384,155.754692077637,871573618.54517
"621","COM","1940",1.04368213334823,1.04368213334823,0.558223757165123,0.558223757165123,154.51880147722,153.867958068848,935753267.432173
"622","COM","1950",0.803327393845481,0.803327393845481,0.509877860395856,0.509877860395856,155.256595081753,153.41764831543,728346306.408382
"623","COM","1960",0.895994015035566,0.895994015035566,0.549192627049363,0.549192627049363,155.803295241462,153.274574279785,797418232.473183
"624","COM","1970",0.896913619704765,0.896913619704765,0.73738637613049,0.73738637613049,154.833136134677,155.06095123291,816926919.950869
"625","COM","1980",1.06217861658183,1.06217861658183,0.647691398420613,0.647691398420613,155.618680000305,154.262077331543,976532560.372358
"626","COM","1985",0.805594945469368,0.805594945469368,0.443936987366388,0.443936987366388,155.340627352397,154.195793151855,716241437.368339
"627","COM","1990",0.912424847893212,0.912424847893212,0.620927468213316,0.620927468213316,159.975714365641,158.593536376953,839434383.412516
"628","COM","1995",0.800325899400802,0.800325899400802,0.65485722594066,0.65485722594066,154.533847384983,151.785713195801,722547679.737349
"629","COM","2000",1.04774165948461,1.04774165948461,1.03308429260867,1.03308429260867,156.613281885783,155.355262756348,974279016.148708
"630","COM","2005",0.950546313428907,0.950546313428907,0.827860390526428,0.827860390526428,157.693805482652,157.786087036133,887105945.230635
"631","CPV","1901",0.110598329210177,0.110598329210177,0.0344082416389867,0.0344082416389867,161.569408501519,169.69263458252,277711780.74253
"632","CPV","1910",0.155741797000618,0.155741797000618,0.048517283719336,0.048517283719336,161.92220264011,168.986106872559,393196106.390256
"633","CPV","1920",0.142887690606981,0.142887690606981,0.0507140459033338,0.0507140459033338,162.232794062297,168.697570800781,333510204.505247
"634","CPV","1930",0.112876972700201,0.112876972700201,0.0227247477199528,0.0227247477199528,161.262283706665,168.876838684082,275994835.865108
"635","CPV","1940",0.177251847311029,0.177251847311029,0.0172471665253367,0.0172471665253367,160.262610329522,167.913993835449,425401581.023198
"636","CPV","1950",0.295906586013728,0.295906586013728,0.0201571429659951,0.0201571429659951,161.284449768066,168.581977844238,709598692.109329
"637","CPV","1960",0.180153278284278,0.180153278284278,0.0197196408451918,0.0197196408451918,160.932887225681,168.166450500488,441007184.071862
"638","CPV","1970",0.262818979972337,0.262818979972337,0.0444951477644354,0.0444951477644354,161.804898325602,169.005088806152,615702543.344991
"639","CPV","1980",0.235046678041597,0.235046678041597,0.0325183763250729,0.0325183763250729,160.319887669881,167.303955078125,547738180.721699
"640","CPV","1985",0.129676487774143,0.129676487774143,0.0117695986766519,0.0117695986766519,159.400151994493,166.854782104492,308146981.891952
"641","CPV","1990",0.233054813085517,0.233054813085517,0.120865880599576,0.120865880599576,160.704430940416,168.167945861816,547842697.768053
"642","CPV","1995",0.251072200032503,0.251072200032503,0.10912505123733,0.10912505123733,160.730588616265,167.341697692871,615615627.25688
"643","CPV","2000",0.195361967704668,0.195361967704668,0.0638137132762224,0.0638137132762224,160.838187450833,168.626724243164,479053001.006604
"644","CPV","2005",0.228322645207206,0.228322645207206,0.172350090149981,0.172350090149981,161.778033235338,168.289245605469,542237197.845303
"645","CRI","1901",1.87363013160209,1.87363013160209,1.63706450638013,1.63706450638013,153.578234863281,151.483543395996,7004224229.53414
"646","CRI","1910",1.49912335612996,1.49912335612996,1.33017461566597,1.33017461566597,153.419494145711,151.23486328125,5600454367.57942
"647","CRI","1920",1.40666760507892,1.40666760507892,1.32935417482784,1.32935417482784,153.307931950887,151.000862121582,5330877581.35475
"648","CRI","1930",0.99644143343515,0.99644143343515,0.929007814284921,0.929007814284921,154.248310368856,151.665687561035,3868504662.37039
"649","CRI","1940",1.41673416575843,1.41673416575843,1.13956931592292,1.13956931592292,154.473273264567,152.500122070312,5344772704.90868
"650","CRI","1950",1.91255696671637,1.91255696671637,1.72890825478634,1.72890825478634,151.355576833089,149.060874938965,6973608453.25195
"651","CRI","1960",1.74885154970519,1.74885154970519,1.61849811323437,1.61849811323437,152.092805887858,148.156349182129,6492196165.83384
"652","CRI","1970",2.0929759542074,2.0929759542074,1.9225623364155,1.9225623364155,153.217951990763,151.11506652832,7747451985.87476
"653","CRI","1980",1.76631532883747,1.76631532883747,1.7263376054529,1.7263376054529,153.541573486328,152.32251739502,6578942799.2906
"654","CRI","1985",1.43380543362216,1.43380543362216,1.20437128959599,1.20437128959599,152.569522069295,149.154739379883,5343834782.2541
"655","CRI","1990",1.63911343197065,1.63911343197065,1.63468314671752,1.63468314671752,152.802777709961,150.331565856934,6102423492.34885
"656","CRI","1995",1.79267044942643,1.79267044942643,1.68980045741008,1.68980045741008,155.770801467895,153.674377441406,6990942196.73862
"657","CRI","2000",1.60633445725611,1.60633445725611,1.60097541520678,1.60097541520678,147.070093027751,144.831718444824,5873310567.98823
"658","CRI","2005",1.78674858249428,1.78674858249428,1.54521645432249,1.54521645432249,154.732147496541,153.345397949219,6591600497.23535
"659","CUB","1901",0.966905019814214,0.966905019814214,0.84217492304265,0.84217492304265,145.75775302781,154.687652587891,10415543007.3032
"660","CUB","1910",0.75661255465314,0.75661255465314,0.524338374974169,0.524338374974169,145.867169459661,151.246612548828,7785855232.0561
"661","CUB","1920",0.637484881521604,0.637484881521604,0.438613696120342,0.438613696120342,145.911754678797,154.287078857422,6503020272.34389
"662","CUB","1930",0.775816291418886,0.775816291418886,0.60985129741491,0.60985129741491,146.407695072669,153.211013793945,7874439916.60643
"663","CUB","1940",0.683547217619728,0.683547217619728,0.526529610380375,0.526529610380375,143.83794953205,151.127243041992,6813596835.54665
"664","CUB","1950",0.823587823819593,0.823587823819593,0.536074447281419,0.536074447281419,146.880703979068,156.338920593262,8493040436.83498
"665","CUB","1960",0.899921854534131,0.899921854534131,0.795888210297744,0.795888210297744,145.962615657736,154.129615783691,9512138806.60657
"666","CUB","1970",0.679501802646101,0.679501802646101,0.565548310640611,0.565548310640611,146.445604447965,153.713066101074,7084582169.31348
"667","CUB","1980",0.878487891581738,0.878487891581738,0.813095690761294,0.813095690761294,141.840602954229,150.641761779785,8675157753.90178
"668","CUB","1985",0.743189774472332,0.743189774472332,0.654365911831547,0.654365911831547,142.099336827243,152.160285949707,7556419670.47568
"669","CUB","1990",0.736450632296552,0.736450632296552,0.616987069221573,0.616987069221573,142.799785764129,151.833717346191,7461226637.92683
"670","CUB","1995",0.89159195375082,0.89159195375082,0.722525136996422,0.722525136996422,146.469856827347,155.07950592041,9212715640.45331
"671","CUB","2000",0.779038813373034,0.779038813373034,0.624281351849657,0.624281351849657,145.393519366229,149.753631591797,7935857249.95199
"672","CUB","2005",0.997711903927359,0.997711903927359,0.724131841024277,0.724131841024277,144.516285057421,152.630867004395,10040326623.4217
"673","CUW","1901",0.394426485254608,0.394426485254608,0.323129159977696,0.323129159977696,150.959211349487,150.188056945801,115273243.874274
"674","CUW","1910",0.341188500243783,0.341188500243783,0.337563876901341,0.337563876901341,150.132565180461,149.132110595703,100438143.861214
"675","CUW","1920",0.359580150063649,0.359580150063649,0.35992643963383,0.35992643963383,150.365240732829,149.565284729004,105887356.654244
"676","CUW","1930",0.278624099521158,0.278624099521158,0.191893583101062,0.191893583101062,150.826669692993,149.323051452637,82811277.8779101
"677","CUW","1940",0.316789230066065,0.316789230066065,0.162501416309466,0.162501416309466,153.67440478007,152.775032043457,94383386.4620989
"678","CUW","1950",0.530260931531361,0.530260931531361,0.404490536856385,0.404490536856385,156.004601796468,155.215896606445,160087565.705767
"679","CUW","1960",0.28653180941974,0.28653180941974,0.120712240653198,0.120712240653198,165.894531885783,169.625442504883,96231303.6561866
"680","CUW","1970",0.628782989865866,0.628782989865866,0.215556181247853,0.215556181247853,152.672007242839,155.559211730957,178652061.764082
"681","CUW","1980",0.316408717222167,0.316408717222167,0.287603436229592,0.287603436229592,142.582710584005,142.611038208008,88672221.1785681
"682","CUW","1985",0.540303135443943,0.540303135443943,0.398479160899909,0.398479160899909,146.373440742493,146.967254638672,148854613.036428
"683","CUW","1990",0.438112452754569,0.438112452754569,0.33405633417156,0.33405633417156,154.936302820841,158.482772827148,132472004.868647
"684","CUW","1995",0.441388567596624,0.441388567596624,0.485532877952842,0.485532877952842,153.300476710002,152.884330749512,135751414.360322
"685","CUW","2000",0.447242082834704,0.447242082834704,0.245187011902663,0.245187011902663,147.650632858276,147.492050170898,126358621.517866
"686","CUW","2005",0.639834671078322,0.639834671078322,0.644512767561628,0.644512767561628,146.216803868612,151.580879211426,172745136.418545
"687","CXR","1901",1.32143468769675,1.32143468769675,1.36938729032215,1.36938729032215,169.153938293457,170.899223327637,226272032.536418
"688","CXR","1910",1.45970179282622,1.45970179282622,1.57242881504627,1.57242881504627,169.295590718587,171.015190124512,251619907.727204
"689","CXR","1920",1.31796628530833,1.31796628530833,1.39929946162169,1.39929946162169,169.153938293457,170.899223327637,228553341.303588
"690","CXR","1930",1.27756593311331,1.27756593311331,1.45652899089952,1.45652899089952,169.295590718587,171.015190124512,220603566.759977
"691","CXR","1940",1.32628271614309,1.32628271614309,1.34553490375141,1.34553490375141,169.28045018514,170.899223327637,227623919.21326
"692","CXR","1950",1.35361240418089,1.35361240418089,1.40088503971322,1.40088503971322,169.30041885376,171.010963439941,232440015.499509
"693","CXR","1960",1.41331190447294,1.41331190447294,1.46507128475355,1.46507128475355,170.334490458171,172.175033569336,245874389.350626
"694","CXR","1970",1.3028834564097,1.3028834564097,1.47372929775864,1.47372929775864,168.641825358073,171.778350830078,223729116.235546
"695","CXR","1980",1.34949895295382,1.34949895295382,1.34730904160523,1.34730904160523,167.465713500977,167.649696350098,231003635.905364
"696","CXR","1985",1.24381320167456,1.24381320167456,1.22921491130039,1.22921491130039,166.8039894104,171.884269714355,209880406.579709
"697","CXR","1990",1.36561611368841,1.36561611368841,1.39110653506335,1.39110653506335,168.518952687581,171.871597290039,231426100.491877
"698","CXR","1995",1.43519384195821,1.43519384195821,1.59019205012267,1.59019205012267,168.56202061971,170.487236022949,245029460.177599
"699","CXR","2000",1.21032141419821,1.21032141419821,1.29404897518259,1.29404897518259,169.738886515299,171.640144348145,207753266.186533
"700","CXR","2005",1.29968956418531,1.29968956418531,1.38198891038757,1.38198891038757,168.594206492106,171.942794799805,222385358.340497
